id,action,entity_type,entity_id,timestamp,actor_id,prev_hash,current_hash,signature,notes
LGR-5360,create,evidence,EVID-0131,2026-08-05T04:27:00Z,USER-INS-01,sha256:27498f04d9691ec1a4b7be783dd70e1e8eea1a0d21e722154c6a29c0be1f1f24,sha256:5579d36fbc7e4d5ec108fa8e6528c58ea2d7839fd969d15bd18115890764d8bd,sig:KJrzipT15V+vmiXFfL1V/2BEGr1urHuUjt4/pLX8nqKF7MsWAAw2ONgxLmA0Tt+l9TviBI6QyyL5HSgbszUBAw==,Evidence uploaded
LGR-5361,create,work_order,WO-037,2026-08-05T07:00:00Z,USER-MGR-01,sha256:5579d36fbc7e4d5ec108fa8e6528c58ea2d7839fd969d15bd18115890764d8bd,sha256:28fab6a261ea847a9a310dea8ea4e207053c8f18c1e9ceed1a031d1f77753c18,sig:eosgWRhrshx5lEvPIW+87YTOMWWuIYz0ADh6NgmRXENPEL+siPPgnbqJ+1Az8JQl9IZA5oxHyxI5kYCdb5MJAA==,Work order raised
LGR-5362,create,inspection,INSP-1104,2026-08-05T07:30:00Z,USER-CTR-01,sha256:28fab6a261ea847a9a310dea8ea4e207053c8f18c1e9ceed1a031d1f77753c18,sha256:252271538f6a79d635ed0ff2d8cd5cab0a5999ac791225b4eaa422139b85a3ad,sig:Yw/fNH7SibG8ye+Eyrx/IbMTo3hT7W67lrnG9jyJVTMDkgpt8sK/zND8goesg02gwLzDpGZEG0OeDi/20LQkCQ==,Inspection captured
LGR-5363,create,evidence,EVID-0117,2026-08-05T07:41:00Z,USER-INS-01,sha256:252271538f6a79d635ed0ff2d8cd5cab0a5999ac791225b4eaa422139b85a3ad,sha256:452c793e525e65a61d12ead5ab62997624dfedfe83cfdfb2e991d7c3ffdecb40,sig:bgXKvNEEHErgKiwHMFt+L88rX9a/S2DB6F5RlL5blK1s/8ahA1LOJtuJad7xD9p4rq0/12aw9f2iYo4tV9EeCw==,Evidence uploaded
LGR-5364,create,evidence,EVID-0104,2026-08-05T07:42:00Z,USER-CTR-01,sha256:452c793e525e65a61d12ead5ab62997624dfedfe83cfdfb2e991d7c3ffdecb40,sha256:a3ff601f7137b0e0d42b8e1a199fe29c94a9d7d33165c7cad169890432999c12,sig:4ZJOhWPP6fwWZswFZjDgNNAPKxRa47MB2Xn7AAlyl37wR18t788fp91UWsonSc0cwBLNV6L1AtaXplRtbPADDg==,Evidence uploaded
LGR-5365,create,incident,INC-304,2026-08-05T18:00:00Z,USER-CTR-01,sha256:a3ff601f7137b0e0d42b8e1a199fe29c94a9d7d33165c7cad169890432999c12,sha256:cf63c697064a8f1ec803a41be1dda51f8655b85935e47ef8924bb76c4f016780,sig:we77JDzwsA5QzsvOXzuvHTpcz+ENupgQkGLOoHpoANRv+R9xvDfmJEV7VBMTeCGnDdTt9V/G3eTic2FZ/jAVCw==,Incident logged
LGR-5366,create,inspection,INSP-1083,2026-08-05T18:15:00Z,USER-CTR-01,sha256:cf63c697064a8f1ec803a41be1dda51f8655b85935e47ef8924bb76c4f016780,sha256:8553a4cea4c21e6c0fbe98591bacf296857a0d5da509003519f148299f256b01,sig:qgyxRjgKTqyMlFnqSfDMqdY5jLuVle2SHqAI8sfD4JU+ZM6yJRgySYgAal4r5/lqfgiSHynWkaHOneVIuCSrDg==,Inspection captured
LGR-5367,create,evidence,EVID-0083,2026-08-05T18:25:00Z,USER-CTR-01,sha256:8553a4cea4c21e6c0fbe98591bacf296857a0d5da509003519f148299f256b01,sha256:996d02aefe34a358fe032c1a96080023da6d00be95a89fac1cf005b988da1cab,sig:m363gcVU3GKAKeyOnc1BvJzIZayFDMFprlJSKhr0gDshAr6SLanws1aRI8g434R/29P/BWct92A3WCN49Jt2DA==,Evidence uploaded
LGR-5368,update,incident,INC-304,2026-08-06T02:00:00Z,USER-MGR-01,sha256:996d02aefe34a358fe032c1a96080023da6d00be95a89fac1cf005b988da1cab,sha256:f9fdc9230809ff2b15d66e838055b54ed6c90d81a7293b07051265c80bc4d48a,sig:XIYAyGgattq//tausAYNqUKCQDhF+6PYXe4ygXQHig05iMr67obQvgmIUd2PcL4ecocRlkUN8BZcF9jPike0Ag==,Status update
LGR-5369,create,incident,INC-313,2026-08-06T04:00:00Z,USER-MGR-01,sha256:f9fdc9230809ff2b15d66e838055b54ed6c90d81a7293b07051265c80bc4d48a,sha256:7887d9f81cf6a58538badcd5c6ae7edb438f05800af1fc6f5e35b11c978b1e63,sig:HYraHs1dh0mepUuzq9CPTGaoxfVFjvRoC+iVFSC83+QHDf1Zfi7RP19uNTxj6Hg61g2LA+phQvneOpr4Io8MBA==,Incident logged
LGR-5370,create,inspection,INSP-1087,2026-08-06T04:15:00Z,USER-CTR-01,sha256:7887d9f81cf6a58538badcd5c6ae7edb438f05800af1fc6f5e35b11c978b1e63,sha256:96fe1315a2560e556dbef44ffc99482aca0f1bb594feb64a0501729d64e39828,sig:IpCV538+3kCMbhAW6ne68wwkKD2tFm9Q8LgRsiMHEfHr/WPenoQQmfFN22ltLn57fVvJv3/4ZOJnLrGQhdVNDg==,Inspection captured
LGR-5371,create,evidence,EVID-0087,2026-08-06T04:39:00Z,USER-CTR-01,sha256:96fe1315a2560e556dbef44ffc99482aca0f1bb594feb64a0501729d64e39828,sha256:e18fc62e9dc3779b0bf0ffd14614f556904d55d807512d4a3a0597199b35dbde,sig:dKlw6AehSsXa5SHlkTrYe2srpVFrXgEZGXFkjTQtxZlCSiJeM0X4KMwx8F3tO0t7XFdWTgd+wYd7Y6/sWX3VCw==,Evidence uploaded
LGR-5372,create,work_order,WO-050,2026-08-06T07:00:00Z,USER-ADMIN-01,sha256:e18fc62e9dc3779b0bf0ffd14614f556904d55d807512d4a3a0597199b35dbde,sha256:72d6a1609cb046c6c18b5634fc867fc7a73be1b7f3151d0a625a480afc1c33ff,sig:whC5/mxIVl1cgQsf9ssDNqVW9yQ+zc8Ija18g/LWNcoeIQlN4qzawO/YVd5YE42Ifu+5K5EY4JBrgRaNrLLtAw==,Work order raised
LGR-5373,update,incident,INC-313,2026-08-06T12:00:00Z,USER-MGR-01,sha256:72d6a1609cb046c6c18b5634fc867fc7a73be1b7f3151d0a625a480afc1c33ff,sha256:7ea74fbe6adcaa6daeffca7d61c27401d497e36c4295e1935af834bbd1328446,sig:qkq92whivun20BPo3CbHBBhUbzAaPk6R38z+l2ScbFon6GO+5twxjRMNCdb2kkzFMGWAdOnWsk2IYLbPiK86DA==,Status update
LGR-5374,create,inspection,INSP-1042,2026-08-06T18:00:00Z,USER-CTR-01,sha256:7ea74fbe6adcaa6daeffca7d61c27401d497e36c4295e1935af834bbd1328446,sha256:85b40b5a7c0c3aaed019a183599e0042a87165c394d4255412b5985e7d61cb23,sig:/RE0BUustyt0EGkRdi34WCoWNggNcHik7X2lvQm5OgmcyOwj8nR3FatMstt55PFz+ctLPMlosi3KUcJlAzjQDg==,Inspection captured
LGR-5375,create,evidence,EVID-0042,2026-08-06T18:25:00Z,USER-CTR-01,sha256:85b40b5a7c0c3aaed019a183599e0042a87165c394d4255412b5985e7d61cb23,sha256:6644b31152c36e5de2782e062d054e07dcf5e9f764d10770c94772aa1f074689,sig:NCeBLCEWVkRB0Hiy8Iq/y2zys9e2MEJ7wEjDQy7VU32qQGo8zvKmYftsXVYL30EhMEgNnGDYya8hXQTuew/SAg==,Evidence uploaded
LGR-5376,create,work_order,WO-002,2026-08-07T07:00:00Z,USER-MGR-01,sha256:6644b31152c36e5de2782e062d054e07dcf5e9f764d10770c94772aa1f074689,sha256:9ac0b7ac6809bd8e5f5d0f0a0f226221412578fac5594791e48b6369dabe2b7d,sig:D3tzqUhNXh3tG7ewZHiPQ8qFE7ajYeuWy5R2cesWrQD1AdiwAA3GEs5NWYQr1+757k+Ez0APcyVbKdhIOZaoBA==,Work order raised
LGR-5377,create,work_order,WO-047,2026-08-07T07:00:00Z,USER-MGR-01,sha256:9ac0b7ac6809bd8e5f5d0f0a0f226221412578fac5594791e48b6369dabe2b7d,sha256:8f1c86bd0ee0daa63aacb7af00883adbf1f256077d8bf24d2eff72ea6dcb6d7f,sig:tFVcVodu3N4JjFN1SMC5/Z8+5tZy7BrwjMPj5KHVBTWLSiMKW18yI/uJAJA5CwuWGzH1pN8NVDSxoITNWe0JAQ==,Work order raised
LGR-5378,update,work_order,WO-002,2026-08-07T16:00:00Z,USER-CTR-01,sha256:8f1c86bd0ee0daa63aacb7af00883adbf1f256077d8bf24d2eff72ea6dcb6d7f,sha256:e37c8df51fd8a4484b95f64d9329f7c19952c30d200a6c0721f81f1e7a2f8a9c,sig:eONPUNNYRaYJlIE2wx8fGz+Q4sRUwxBAsz3dqFFqf7/WmBgtBGqVa8fCUqJuCJDu6ydalRtd7SIatHGgY6HDCQ==,Progress update
LGR-5379,create,incident,INC-322,2026-08-08T04:00:00Z,USER-CTR-01,sha256:e37c8df51fd8a4484b95f64d9329f7c19952c30d200a6c0721f81f1e7a2f8a9c,sha256:ad4f8b320644a7623349d87b70290b74f707c18756c611dbe0705c1ca70d2f01,sig:Zo/BmlyyhKisSN1ggumSRVnMG4gF6Xy5ETAtvHhmL4ZqA+1LTOYjWXwbH9xpvqnWESUVBpC5NEZrLOIAonKoBg==,Incident logged
LGR-5380,create,work_order,WO-055,2026-08-08T07:00:00Z,USER-ADMIN-01,sha256:ad4f8b320644a7623349d87b70290b74f707c18756c611dbe0705c1ca70d2f01,sha256:4ce0994d4854538fb8377d7ddc44adea99ab38b632be62350544c8a0df48c96c,sig:cSyZAVWE8WyiqlbBWPLaUqwmqcbPCyNpcDkCSmBVu13zwR2Gg/Su/PZs2YGSliki+zUu918CnNaPiV3K9CsCDQ==,Work order raised
LGR-5381,create,evidence,EVID-0125,2026-08-08T16:17:00Z,USER-CTR-01,sha256:4ce0994d4854538fb8377d7ddc44adea99ab38b632be62350544c8a0df48c96c,sha256:3631eec15206ae90acac79da8a8c1129a26d5f5964ccc75886986dda347c4ded,sig:gk2JvmN5fl6FckBVaxXg5I576o3jz/+hArXLVw0TrDmJhP5JHwqhFLw8VQ+0F+k4lP1jg1yKKWpWyIWVKOhcAQ==,Evidence uploaded
LGR-5382,create,inspection,INSP-1023,2026-08-09T15:15:00Z,USER-CTR-01,sha256:3631eec15206ae90acac79da8a8c1129a26d5f5964ccc75886986dda347c4ded,sha256:0e62a4a6ddb3a9d37aecba1995f83bb75c0fa5557fd6f884bd7faa61599555bd,sig:OS3+3MmzSkAMdNMblx7g5lmXdbbZNiU647W3wfopquw0DwKZtPslL/r+IDSPTGNVs+KPxU3sl1nK2b5EFTCmDw==,Inspection captured
LGR-5383,create,evidence,EVID-0023,2026-08-09T15:36:00Z,USER-CTR-01,sha256:0e62a4a6ddb3a9d37aecba1995f83bb75c0fa5557fd6f884bd7faa61599555bd,sha256:7bccff38634dee766e5dcb49f8176224dfe5600c768ec8085b5737834f8c2b82,sig:b9RnhRCKisL9UrWsqlnXiJUqdbSBBtpilT+IjOU3n/N6Fq5sEh+M0PPJrjJkbxACxOv9IuCRJy9V/iPNARQdDw==,Evidence uploaded
LGR-5384,update,inspection,INSP-1023,2026-08-09T21:15:00Z,USER-MGR-01,sha256:7bccff38634dee766e5dcb49f8176224dfe5600c768ec8085b5737834f8c2b82,sha256:99ccf854da4778442ed89f9616939ba13cf42a73321195b0d0adcba98aa5ab94,sig:NiKhVVPRugamLvTdsztKVIGa5aJ0/5NUtxq5f5rAXPCTbYx+hynWOXlTT6susWDwkNWVp47vRzw/vi9L2FMJBw==,Score / status update
LGR-5385,create,work_order,WO-007,2026-08-10T07:00:00Z,USER-MGR-01,sha256:99ccf854da4778442ed89f9616939ba13cf42a73321195b0d0adcba98aa5ab94,sha256:dbe1cc87750ed4ed8e9df430bfcaf811ab32094ff047bbb79d8d3d6a05fc85d5,sig:tafaSjZrnCTJg9e6BudcgUWB1dcKdPtGLiKLAepDsgGMkagppkQgd7UYxsg1z8fdPLIcY0SI5JcTJYkq9DioBQ==,Work order raised
LGR-5386,create,work_order,WO-016,2026-08-10T07:00:00Z,USER-MGR-01,sha256:dbe1cc87750ed4ed8e9df430bfcaf811ab32094ff047bbb79d8d3d6a05fc85d5,sha256:ae505d8eec730c9cb61f95ede52e81ef282f3f704d4bd1ecb505a99d5577f591,sig:QRNQqlhV6lIloakmYcoV8tkKiOEGSAue0s5Fa1TiklDNrhY9lTuzxkpzjONq5F1THlks7x2k1f0O5a5Ta/4QAA==,Work order raised
LGR-5387,create,work_order,WO-075,2026-08-10T07:00:00Z,USER-MGR-01,sha256:ae505d8eec730c9cb61f95ede52e81ef282f3f704d4bd1ecb505a99d5577f591,sha256:dd6a1219bd51a248d8c9e68b1ac3bbd5adda13f96adb556d2ddaf3f68ad87e4f,sig:3nO95RdUzs1fYjxeZcd73clAE5seD1/Iged9MB+6bzKrzTwiNiBIS4BeHaCtcGnLX4pQsRzGIvUcWmj9Q8u5AA==,Work order raised
LGR-5388,create,inspection,INSP-1024,2026-08-10T13:15:00Z,USER-INS-01,sha256:dd6a1219bd51a248d8c9e68b1ac3bbd5adda13f96adb556d2ddaf3f68ad87e4f,sha256:c6826e32e6384c37659628219c158f9e4fec2970144f6215907e8ee4ecab597f,sig:cwzlXJkcKtOL/4NXcer2W3+jLPM6/aaBccFL7p/+M6nZh8WlUhZ/1RaQRaDLPTLlIMonAp4pPn8fGe2pRayeDw==,Inspection captured
LGR-5389,create,evidence,EVID-0024,2026-08-10T13:21:00Z,USER-INS-01,sha256:c6826e32e6384c37659628219c158f9e4fec2970144f6215907e8ee4ecab597f,sha256:deceffbeb6d911fd2fda161cbe81c43581f197ed8b0dc75dee210352d212fd97,sig:YUbrwNidE7ESjcjrV2w3WANuuBM+687W7mv2EEdILRvZ+JskKTOKEdLZg9tvb6AdEq1mPxG4shxzlHzA+6XHBA==,Evidence uploaded
LGR-5390,create,inspection,INSP-1077,2026-08-10T13:45:00Z,USER-CTR-01,sha256:deceffbeb6d911fd2fda161cbe81c43581f197ed8b0dc75dee210352d212fd97,sha256:d29e793c92388f2df11bdfcd339e0d5b9b49bb3ed05277126d9cfcf65f248e21,sig:rGVTusuEY1A++E0Y2y7YfPTwzJMmcW2apwp2J8EgbiIXPJx+gZnpwL+70N4C44HX2rdSeTaBzu81uUaildP0Cw==,Inspection captured
LGR-5391,create,evidence,EVID-0077,2026-08-10T13:50:00Z,USER-CTR-01,sha256:d29e793c92388f2df11bdfcd339e0d5b9b49bb3ed05277126d9cfcf65f248e21,sha256:1bf56d455b2445dd2cc32a44c69d96fd442a04f1bd53f6b3923035170ab682a2,sig:afwK/B1mwZHFYMR1SPS7cwHKz6KoTzixxLPgjhiiiGX2KHlEF4YzbgNzHdkh05wnqi3X5oe/oNjFCaQDtGHfBA==,Evidence uploaded
LGR-5392,create,incident,INC-308,2026-08-10T14:00:00Z,USER-INS-01,sha256:1bf56d455b2445dd2cc32a44c69d96fd442a04f1bd53f6b3923035170ab682a2,sha256:439e6d751b319b68ef3585e72908de6c6785eca7cb662edc04829e4648935265,sig:FDNCX9xfQm7j4JK6qi1ugM058XMmtJ+oITVu1PFJLZz1AaJGugMmJDLwb72KWw1WuX1nyNi9Y87i+d2jJPJADg==,Incident logged
LGR-5393,update,work_order,WO-007,2026-08-10T16:00:00Z,USER-CTR-01,sha256:439e6d751b319b68ef3585e72908de6c6785eca7cb662edc04829e4648935265,sha256:bd4c69d965b4951f8f20fa9edbc5e10282645c492a4223537b0d05ad8d28c960,sig:Xo0sqltQytnbvq/5Ywp9O17J07br4FGdMBZLnOiZvoo/iEUKVHfY5w1wd9XRJxh0KrTD8Fr3aTj1kLIlZqWKAg==,Progress update
LGR-5394,create,incident,INC-310,2026-08-10T19:00:00Z,USER-MGR-01,sha256:bd4c69d965b4951f8f20fa9edbc5e10282645c492a4223537b0d05ad8d28c960,sha256:8865d6fe88c5405c38277e93808bac9433b4b0a2b900990721f81a4f7fad1308,sig:9v/rSdIQj2ZJT94Qn2/XRbNmfM6c5QccVnLaW3doyYIVDohOK2ywlZcRggr6jJpkGJpabcEK5Iu9/3WOWZnSBw==,Incident logged
LGR-5395,update,inspection,INSP-1024,2026-08-10T19:15:00Z,USER-MGR-01,sha256:8865d6fe88c5405c38277e93808bac9433b4b0a2b900990721f81a4f7fad1308,sha256:c9378aa578f33db9bec2f7e3f4fd013e384c9177ea4ff98d1def98d282e14512,sig:axWCgjgNMvWpcjbbUYDGQ55zYDf5gtiSWs5TzdS4SztUtoXClDXitGZWXz8yORAWy5V9pBARlWvZmQl2II9bBw==,Score / status update
LGR-5396,update,incident,INC-308,2026-08-10T22:00:00Z,USER-MGR-01,sha256:c9378aa578f33db9bec2f7e3f4fd013e384c9177ea4ff98d1def98d282e14512,sha256:58ee7a14daf6b19737228b0f403cacaefc520ef44f29edac3abb73d2f4014148,sig:Z66tRxBO4X2UHHYRDXaYvbow4CgTqRw7pUrBlujAn3lQ0D2clBozftt3DuKUaeUQymgTogdn4Ct9wbQJRP7hDw==,Status update
LGR-5397,update,incident,INC-310,2026-08-11T03:00:00Z,USER-MGR-01,sha256:58ee7a14daf6b19737228b0f403cacaefc520ef44f29edac3abb73d2f4014148,sha256:62888cbce9fe69c126fbaf710db7fbbedeb9cae15ffc18238ef97d0afaac47a5,sig:uqALjtwPyhWviZZnI90QgjKKmP86m8gbukJzHwaTpu/H4xQ6p423fr0uAnsROths77BqsBoeRMXDp6MtvEONBA==,Status update
LGR-5398,create,work_order,WO-013,2026-08-11T07:00:00Z,USER-MGR-01,sha256:62888cbce9fe69c126fbaf710db7fbbedeb9cae15ffc18238ef97d0afaac47a5,sha256:5a18c8c79b8f72084ffd232aef148a63ea8668d1aa4b2df6992bde70b9e9983f,sig:A6JD5GMb31vSBklAd8e8C8uCFXm9TZURqun/slOdQqWidFjHpLoxkJb+9JwN2IMoPs138S9fRiBwpBm23OZFAw==,Work order raised
LGR-5399,create,work_order,WO-077,2026-08-11T07:00:00Z,USER-MGR-01,sha256:5a18c8c79b8f72084ffd232aef148a63ea8668d1aa4b2df6992bde70b9e9983f,sha256:ee39a77a53d8344ed8c5bec4bbb4ead118197289eaad8ea28d38e9044f559c55,sig:6c+1I5UYyT8wNuKiTKFkvRzsKAJ+uD6PQEWqUKjoi8ShsMTZVi5ft+haIYr2tjQaRdGFp6QMdSocFbOYCkV+Aw==,Work order raised
LGR-5400,create,inspection,INSP-1043,2026-08-11T19:15:00Z,USER-CTR-01,sha256:ee39a77a53d8344ed8c5bec4bbb4ead118197289eaad8ea28d38e9044f559c55,sha256:e1cf4ab3a57278265b13e55cd00337b431cacd1fdb9db118f9b8fc2ce5d8df8f,sig:0kkZrFVS/BrkoC/X6RZvampoospDeRO2eQvsv4NGuoKG62aYLs45nI00Dxz0dHOIn2pyn70MHVIWeKofj4IjDg==,Inspection captured
LGR-5401,create,inspection,INSP-1107,2026-08-11T19:15:00Z,USER-CTR-01,sha256:e1cf4ab3a57278265b13e55cd00337b431cacd1fdb9db118f9b8fc2ce5d8df8f,sha256:8e767c40c262f52b9c7cb153116804b6f6b41e82d5c47cc3ab171182f8fac230,sig:jsWONE6b1sIDO5LfSa3D4b7FHI8MK4oj/gN/f/a+8jNDKtNCA02jETkTGY75q+4EaSGzS/1JQzip4BKaQyhfDA==,Inspection captured
LGR-5402,create,evidence,EVID-0107,2026-08-11T19:26:00Z,USER-CTR-01,sha256:8e767c40c262f52b9c7cb153116804b6f6b41e82d5c47cc3ab171182f8fac230,sha256:90d52fc8571b6c9f3ba7d25d015834b05e8f882006dade584388dec268d3d46f,sig:gd4OmlpkRum8feGDXyTPQLn+yIKD+GXUW7l5Mlhq0G1t2DVOjVBlFascbGPgD98/K1liRP3VVVKtkzAsYGXMBA==,Evidence uploaded
LGR-5403,create,evidence,EVID-0043,2026-08-11T19:29:00Z,USER-CTR-01,sha256:90d52fc8571b6c9f3ba7d25d015834b05e8f882006dade584388dec268d3d46f,sha256:bb35a1c406b2b6d8380d692f2a08e56634869698faa2cf978481fab8dc194128,sig:NV/NrJRADjAiyygEK5arYRc6oT4Z7U5X3L6ZtNXzCgzySTiSWuioZxiy2NoWXn59LPBQxXyPlMAf+KnOUPZVAQ==,Evidence uploaded
LGR-5404,create,inspection,INSP-1014,2026-08-11T20:30:00Z,USER-INS-01,sha256:bb35a1c406b2b6d8380d692f2a08e56634869698faa2cf978481fab8dc194128,sha256:a3c91ab5cd3b69c50e3b0ffa14da0988d74926eec4a044b7e12cc5ef59fc9181,sig:p8xzemZxn2p260aeRZJt83INGJf+s7Vw74ggmJhfxiU8rrA0v8oLE+9ptAMoLzHuY67rmoH7PPjgbj96wGqBDg==,Inspection captured
LGR-5405,create,evidence,EVID-0014,2026-08-11T20:51:00Z,USER-INS-01,sha256:a3c91ab5cd3b69c50e3b0ffa14da0988d74926eec4a044b7e12cc5ef59fc9181,sha256:b4b7fda2367c8f8ed7da33126d8029c5d707c05f6bfaa49f784fbe46c0678caa,sig:k6CPJC45BrDRhFpx5dU9FXzjHTS0OYe/p3pKuUs78VADDeT1kfSWytg4FYiozlTLPsGgKpqujYmqmdRdQaqoCQ==,Evidence uploaded
LGR-5406,create,evidence,EVID-0126,2026-08-11T22:46:00Z,USER-INS-01,sha256:b4b7fda2367c8f8ed7da33126d8029c5d707c05f6bfaa49f784fbe46c0678caa,sha256:e0cfc8798ca41de885094f79e39d6f1ed195dd43f4536ec4da406a8635b32916,sig:jPCiDq99ZIAFlgPshAcsopzlpgfjNBPW2Hh2BiNgLbXrWY7e2Ae3nFzEm6aQID1D2Jx1gXYXZMEzOjyEyJTkAw==,Evidence uploaded
LGR-5407,create,inspection,INSP-1031,2026-08-12T01:45:00Z,USER-INS-01,sha256:e0cfc8798ca41de885094f79e39d6f1ed195dd43f4536ec4da406a8635b32916,sha256:e0dd0f96f5e77ac687033dcd20233fa788bdd2f4423d32c204409329a797b32a,sig:kWnpjldYBJKP+sHbEorbNatncO1gC7xjWFvjSiW28OvJuDW5W8hSAaHfeG1R+taiUR29pouvn8CGuZrD1y4RCg==,Inspection captured
LGR-5408,create,evidence,EVID-0031,2026-08-12T01:46:00Z,USER-INS-01,sha256:e0dd0f96f5e77ac687033dcd20233fa788bdd2f4423d32c204409329a797b32a,sha256:4a9c1d9bea9b0fc10b8cd1c8042ae88b34f370dcb22a294b64102ed8d66a5fa9,sig:0cvPtq7n6H7lwE7CkDyzIa0uppFubc/3E3ZWuPNC33B1Yt4o5uH8UbnEqSQNZ7pbzfngK1upEqG8qD0X3jzHBw==,Evidence uploaded
LGR-5409,update,inspection,INSP-1014,2026-08-12T02:30:00Z,USER-MGR-01,sha256:4a9c1d9bea9b0fc10b8cd1c8042ae88b34f370dcb22a294b64102ed8d66a5fa9,sha256:49ea5f81f65ce1f906c99338082a6a0e13634b7ec0b7197685feb7cefa88a858,sig:qN/01+LKe1D/vg1InEd6WxQk9Q81tIwa4/dRLi9XEb8sDm7YjUQbz/j9hSQ1D5XYreXV4MlpAV8XhHIyIGDACg==,Score / status update
LGR-5410,create,work_order,WO-073,2026-08-12T07:00:00Z,USER-MGR-01,sha256:49ea5f81f65ce1f906c99338082a6a0e13634b7ec0b7197685feb7cefa88a858,sha256:cf295285d1b43978fa0bcd94596bfc6a8ce538e9c52feb9a5db28cdaa2d2aff0,sig:jFIV+HNmjFXkkGsoQvSobkQUy634lsIEW+R8PzqUF6Zcs+v/8HTpsVL89w/lzz96OzTlR7EXZOn+RusdDRIlBw==,Work order raised
LGR-5411,create,evidence,EVID-0147,2026-08-12T13:36:00Z,USER-CTR-01,sha256:cf295285d1b43978fa0bcd94596bfc6a8ce538e9c52feb9a5db28cdaa2d2aff0,sha256:23a47e2ae83ed2b9b293a2a5757c67f992a35d002c6b9d5aeef15e67743efc90,sig:72pYmP0ZcTZk8Trf6gtdgyyc+6YYc0OiCJJuQkKcsVd3QoGhhpQRiwSHwU8mfjeDGUnWMhHUGuN0tFXhN+TTCg==,Evidence uploaded
LGR-5412,create,inspection,INSP-1071,2026-08-12T20:00:00Z,USER-INS-01,sha256:23a47e2ae83ed2b9b293a2a5757c67f992a35d002c6b9d5aeef15e67743efc90,sha256:f2bb0ceb97014a6dd3a3a2ee6bdda8e67dffeb894e788581340976dc9c6b424c,sig:duz8DqUVxzSezgt/xo8cxm8R/2Ng5R6+X9+6j4zF/MSPOW/X8pjLGKYBRGGlt6vBMfpmnjQRpcMF8JmyHL20Bg==,Inspection captured
LGR-5413,create,evidence,EVID-0071,2026-08-12T20:03:00Z,USER-INS-01,sha256:f2bb0ceb97014a6dd3a3a2ee6bdda8e67dffeb894e788581340976dc9c6b424c,sha256:35a59defc2f66943cef489eac37153210e3b9270bb002f00bd9d45600b87e7dc,sig:N/Cbd0ySXZQKOBGbpZRp/J88f1x98PjQ2lZYkYY37rt5jHRmHMiIxeF7/36PYVmCG2jiWtZkiFj50i1ebU3SAQ==,Evidence uploaded
LGR-5414,create,evidence,EVID-0119,2026-08-13T03:46:00Z,USER-INS-01,sha256:35a59defc2f66943cef489eac37153210e3b9270bb002f00bd9d45600b87e7dc,sha256:78310a4305887f4d8a42da5a8be9e31571b46fcdd9607f63c17fbad906bfd8d2,sig:VQNllnsJim8otXF0ucqoJYJ4sORp7ZHtFz6zt3fpxVIwiOBV9ucf5xLmgEtDEN4xOjUBs6MMfkiX3L9OTb2aCQ==,Evidence uploaded
LGR-5415,create,evidence,EVID-0118,2026-08-13T16:51:00Z,USER-CTR-01,sha256:78310a4305887f4d8a42da5a8be9e31571b46fcdd9607f63c17fbad906bfd8d2,sha256:7c2747c21cefffc66735453cec09269e9ee88021ff89e35c70c1fb9831f4a41f,sig:/uDFTbRkC9st1YjgxlmCMpU5RM5ILl82VXYjBreWQVadR2ZMe39xDXxkPtGb6oXyGOkIcrstYawhyU+aum8lBQ==,Evidence uploaded
LGR-5416,create,incident,INC-305,2026-08-14T03:00:00Z,USER-INS-01,sha256:7c2747c21cefffc66735453cec09269e9ee88021ff89e35c70c1fb9831f4a41f,sha256:8a3f3e526a0255a080f734d0f740a756d2b4d59dfbe95ef127af59843a4959a1,sig:0k9DtUEHLc9fw0u5q5Eigb0qEdjp6CV8T3QXpq6b3lymW3qbUMM2RuRu9STMX0DiaDcn13/RWtqyLpRMmoixBQ==,Incident logged
LGR-5417,create,work_order,WO-004,2026-08-14T07:00:00Z,USER-MGR-01,sha256:8a3f3e526a0255a080f734d0f740a756d2b4d59dfbe95ef127af59843a4959a1,sha256:bd02e6d2f86f6be396f784f44766651f9fc8ae8135116b13aa2281a128252d4b,sig:bLVquK/N1r1wdsvo2X6qLiTI7SnxbrSJQ93f5fEeX0iRBHD+qoL/IHsiOjGa5VAfIvF2PUqCOHJP2jKiAoGBAQ==,Work order raised
LGR-5418,create,work_order,WO-008,2026-08-14T07:00:00Z,USER-ADMIN-01,sha256:bd02e6d2f86f6be396f784f44766651f9fc8ae8135116b13aa2281a128252d4b,sha256:a228f78399a7ec1ae5c2c4c5a622f540b31d0d471e756bc9f07525b992bbbd57,sig:Q5cR7v3j8EiF+ZZZ8tEA+/PWXkSrfC1/VbK6ScEDMxp41Ghkw/TmIhKXD3yeiNJE++uZkq7M1hKvPQjlKUhMDg==,Work order raised
LGR-5419,update,incident,INC-305,2026-08-14T11:00:00Z,USER-MGR-01,sha256:a228f78399a7ec1ae5c2c4c5a622f540b31d0d471e756bc9f07525b992bbbd57,sha256:1298685a8fd9e4634923d01658a1176cf2f78adc4d83b8fb83afa293f03e2fc3,sig:K9SCREX7NREdzLLjdZg5e6MXudGALKhwBBDIQTXr+JR81otGHpaVYE8+0srVule7WDPcA9Nu2uD3vmzkOr3vCA==,Status update
